URL,PageTitle,PageURL,PageLoadTime(ms),PageLinkFetchTime(ms),URLValidationStatus,ResponseCode,ResponseTime(ms)
https://myaccount.google.com/personal-info?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,1181
https://takeout.google.com/?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,677
https://myactivity.google.com/?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,252
https://myaccount.google.com/deleteservices?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,991
https://myaccount.google.com/deleteaccount?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,493
https://myaccount.google.com/delete-services-or-account?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,1173
https://myaccount.google.com/inactive?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,962
https://support.google.com/websearch?p=privpol_locserp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,799
https://support.google.com/accounts?p=privpol_endorse,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,470
https://support.google.com/googlehome?p=privpol_homedata,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,769
https://myaccount.google.com/permissions,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,964
https://support.google.com/a?p=privpol_admin,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,886
https://safebrowsing.google.com/?utm_source=pp,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,228
https://myaccount.google.com/personal-info,Sign in & sync in Chrome - Computer - Google Chrome Help,https://support.google.com/chrome?p=privpol_chrsync&hl=en,2279,70,Not Checked,Completed,200,1201
https://myactivity.google.com/myactivity,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,497
https://payments.google.com/legaldocument?family=0.privacynotice&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,2082
https://support.google.com/accounts?p=privpol_whyad,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,696
https://support.google.com/websearch?p=privpol_privresults&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,822
https://support.google.com/accounts?p=autocontacts&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,516
https://support.google.com/websearch?p=privpol_feed&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,490
https://support.google.com/googlehome?p=privpol_actions&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1318
https://support.google.com/websearch?p=privpol_searchactivity,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,496
https://support.google.com/websearch?p=privpol_incognito,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,474
https://support.google.com/photos?p=privpol_manage,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,1368
https://support.google.com/accounts?p=privpol_androidloc&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,498
https://support.google.com/analytics?p=privpol_data&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,897
https://support.google.com/accounts?p=privpol_controlads&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1350
https://support.google.com/accounts?p=privpol_agereq&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,510
https://support.google.com/accounts?p=privpol_whyad&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1004
https://support.google.com/accounts?p=privpol_phone&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,839
https://support.google.com/mail?p=privpol_signinactivity&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,512
https://support.google.com/adwordspolicy?p=privpol_p13nad,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,704
https://support.google.com/trends?p=privpol_about,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,1341
https://support.google.com/blogger?p=privpol_blog,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,809
https://support.google.com/sites?p=privpol_delete,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,495
https://support.google.com/googleplay?p=privpol_review,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,523
https://support.google.com/chrome?p=privpol_chrsync,Privacy Policy – Privacy & Terms – Google,https://policies.google.com/privacy,4341,709,Not Checked,Completed,200,469
https://support.google.com/accounts?p=signin_privatebrowsing&hl=en,Sign in - Google Accounts,https://chrome.google.com/sync,1094,233,Not Checked,Completed,200,499
https://support.google.com/accounts?hl=en&p=account_iph,Sign in - Google Accounts,https://chrome.google.com/sync,1094,233,Not Checked,Completed,200,1154
https://myaccount.google.com/privacycheckup?utm_source=pp&utm_medium=Promo-in-product&utm_campaign=pp_intro&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1193
https://support.google.com/policies?p=privpol_privts&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,459
https://myaccount.google.com/?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1197
https://support.google.com/accounts?p=privpol_location&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,838
https://support.google.com/accounts?p=privpol_lochistory&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,855
https://myaccount.google.com/security-checkup?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1034
https://myadcenter.google.com?hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,6088
https://myaccount.google.com/privacycheckup?utm_source=pp&utm_medium=Promo-in-product&utm_campaign=pp_body&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1551
https://myaccount.google.com/activitycontrols?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,621
https://myaccount.google.com/profile?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,2080
https://myaccount.google.com/shared-endorsements?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1179
https://myactivity.google.com/myactivity?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,600
https://myaccount.google.com/dashboard?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1894
https://myaccount.google.com/personal-info?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1324
https://takeout.google.com/?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,815
https://myactivity.google.com/?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,276
https://myaccount.google.com/deleteservices?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1064
https://myaccount.google.com/deleteaccount?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,950
https://myaccount.google.com/delete-services-or-account?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,972
https://myaccount.google.com/inactive?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1120
https://support.google.com/websearch?p=privpol_locserp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,484
https://support.google.com/accounts?p=privpol_endorse&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,486
https://support.google.com/googlehome?p=privpol_homedata&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,739
https://myaccount.google.com/permissions?hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,799
https://support.google.com/a?p=privpol_admin&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,842
https://safebrowsing.google.com/?utm_source=pp&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,188
https://myaccount.google.com/personal-info?hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1263
https://myactivity.google.com/myactivity?hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,489
https://support.google.com/websearch?p=privpol_searchactivity&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,476
https://support.google.com/websearch?p=privpol_incognito&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,503
https://support.google.com/photos?p=privpol_manage&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,723
https://support.google.com/adwordspolicy?p=privpol_p13nad&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,693
https://support.google.com/trends?p=privpol_about&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,1305
https://support.google.com/blogger?p=privpol_blog&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,465
https://support.google.com/sites?p=privpol_delete&hl=en,Privacy Policy – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true,2973,611,Not Checked,Completed,200,789
//play.google.com/,How to rate & review apps in the Google Play Store - Computer - Google Play Help,https://support.google.com/googleplay?p=privpol_review&hl=en,3084,44,Not Checked,Completed,TypeError: Only absolute URLs are supported,1
https://myaccount.google.com/termsofservice,Android Apps on Google Play,https://play.google.com/store,3362,254,Not Checked,Completed,200,486
https://support.google.com/googleplay?p=pff_parentguide,Android Apps on Google Play,https://play.google.com/store,3362,254,Not Checked,Completed,200,830
https://support.google.com/store?p=store_nav&hl=en-GB,Change your region and language,https://store.google.com/regionpicker?hl=en-GB,2105,127,Not Checked,Completed,200,1351
https://store.google.com/subscriptions?hl=en-GB,Change your region and language,https://store.google.com/regionpicker?hl=en-GB,2105,127,Not Checked,Completed,200,843
https://support.google.com/accounts?p=signin_privatebrowsing&hl=en-GB,Google Play,https://store.google.com/account?hl=en-GB,1030,77,Not Checked,Completed,200,514
https://support.google.com/accounts?hl=en-GB&p=account_iph,Google Play,https://store.google.com/account?hl=en-GB,1030,77,Not Checked,Completed,200,863
https://accounts.google.com/TOS?loc=IN&hl=en-GB&privacy=true,Google Play,https://store.google.com/account?hl=en-GB,1030,77,Not Checked,Completed,200,483
https://www.google.com/?hl=en_GB,Google Terms of Service – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en-GB,1889,115,Not Checked,Completed,200,604
https://myaccount.google.com/?hl=en_GB,Google Terms of Service – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en-GB,1889,115,Not Checked,Completed,200,985
https://adssettings.google.com?ref=ps-terms&hl=en_GB,Google Terms of Service – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en-GB,1889,115,Not Checked,Completed,200,5237
https://myaccount.google.com/security-checkup?hl=en_GB,Google Terms of Service – Privacy & Terms – Google,https://accounts.google.com/TOS?loc=IN&hl=en-GB,1889,115,Not Checked,Completed,200,952
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=hi&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCA8,Google,https://www.google.com,815,55,Not Checked,Completed,200,691
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=bn&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBA,Google,https://www.google.com,815,55,Not Checked,Completed,200,712
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=te&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBE,Google,https://www.google.com,815,55,Not Checked,Completed,200,694
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=mr&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBI,Google,https://www.google.com,815,55,Not Checked,Completed,200,687
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=ta&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBM,Google,https://www.google.com,815,55,Not Checked,Completed,200,706
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=gu&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBQ,Google,https://www.google.com,815,55,Not Checked,Completed,200,718
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=kn&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBU,Google,https://www.google.com,815,55,Not Checked,Completed,200,716
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=ml&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBY,Google,https://www.google.com,815,55,Not Checked,Completed,200,2457
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=en&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCA8,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,2418
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=hi&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBA,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,724
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=bn&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBE,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,695
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=te&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBI,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,2211
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=mr&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBM,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,689
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=ta&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBQ,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,703
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=gu&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBU,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,706
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=kn&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBY,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,2410
https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=ml&source=homepage&sa=X&ved=0ahUKEwihyqPNyoz8AhVTPnAKHUklAtgQ2ZgBCBc,Google,https://www.google.com/setprefs?sig=0_FbQGJ7oVdY597V18Cniajy8iPmU%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwik5dfMyoz8AhXXZd4KHaY5BtAQ2ZgBCBc,1136,73,Not Checked,Completed,200,2400
https://policies.google.com/privacy?hl=pa&fg=1,ਖੋਜ ਸੈਟਿੰਗਾਂ,https://www.google.com/preferences?hl=pa&fg=1,1357,44,Not Checked,Completed,200,808
https://policies.google.com/terms?hl=pa&fg=1,ਖੋਜ ਸੈਟਿੰਗਾਂ,https://www.google.com/preferences?hl=pa&fg=1,1357,44,Not Checked,Completed,200,830
https://support.google.com/websearch?p=search_help&hl=pa,ਖੋਜ ਸੈਟਿੰਗਾਂ,https://www.google.com/preferences?hl=pa&fg=1,1357,44,Not Checked,Completed,200,908
https://support.google.com/websearch?p=ws_settings_signin&hl=pa,ਖੋਜ ਸੈਟਿੰਗਾਂ,https://www.google.com/preferences?hl=pa&fg=1,1357,44,Not Checked,Completed,200,558
